Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676933635.208026,0,82435,0,GNSS,42.338266071666666,71.086617515,33.133,0.62,671894.0515704084,4689443.2288723495,225355.0,42,T,4
1676933636.194519,0,82436,0,GNSS,42.33826605666667,71.08661749666666,33.134,0.62,671894.0501009318,4689443.227169652,225356.0,42,T,4
1676933637.2003458,0,82437,0,GNSS,42.338266063333336,71.08661753666667,33.135,0.62,671894.0533780752,4689443.227990797,225357.0,42,T,4
1676933638.1744983,0,82438,0,GNSS,42.338266051666665,71.08661750666667,33.136,0.62,671894.050938385,4689443.226634655,225358.0,42,T,4
1676933639.2377944,0,82439,0,GNSS,42.33826605666667,71.08661751,33.133,0.62,671894.0511993689,4689443.227196606,225359.0,42,T,4
1676933640.1830988,0,82440,0,GNSS,42.338266061666666,71.086617515,33.136,0.62,671894.0515976569,4689443.227761925,225400.0,42,T,4
1676933641.1915977,0,82441,0,GNSS,42.33826607333334,71.08661752833333,33.137,0.62,671894.052664304,4689443.229084374,225401.0,42,T,4
1676933642.162329,0,82442,0,GNSS,42.33826606,71.0866175,33.134,0.62,671894.0503664572,4689443.227546532,225402.0,42,T,4
1676933643.1756768,0,82443,0,GNSS,42.33826605,71.086617505,33.137,0.62,671894.0508056222,4689443.226446216,225403.0,42,T,4
1676933644.1672544,0,82444,0,GNSS,42.33826607333334,71.08661752666667,33.134,0.62,671894.052527,4689443.229081006,225404.0,42,T,4
1676933645.2153745,0,82445,0,GNSS,42.33826607,71.086617485,33.135,0.62,671894.0491034695,4689443.228626632,225405.0,42,T,4
1676933646.1837635,0,82446,0,GNSS,42.33826606,71.086617505,33.135,0.62,671894.0507783737,4689443.227556639,225406.0,42,T,4
1676933647.154915,0,82447,0,GNSS,42.33826604666667,71.08661752166667,33.136,0.62,671894.0521877484,4689443.226109767,225407.0,42,T,4
1676933648.1694362,0,82448,0,GNSS,42.338266055,71.08661752833333,33.14,0.62,671894.0527142597,4689443.227048597,225408.0,42,T,4
1676933649.252141,0,82449,0,GNSS,42.33826603333333,71.08661752,33.142,0.62,671894.0520867757,4689443.224625832,225409.0,42,T,4
