Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676930968.1877155,0,79768,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220928.0,42,T,4
1676930969.1735618,0,79769,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220929.0,42,T,4
1676930970.175854,0,79770,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220930.0,42,T,4
1676930971.1984224,0,79771,0,GNSS,42.337228333333336,71.0869505,24.5,0.69,671924.3118938312,4689328.6691535255,220931.0,42,T,4
1676930972.2206557,0,79772,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220932.0,42,T,4
1676930973.188921,0,79773,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220933.0,42,T,4
1676930974.1970923,0,79774,0,GNSS,42.337228333333336,71.0869505,24.5,0.71,671924.3118938312,4689328.6691535255,220934.0,42,T,4
1676930975.1823742,0,79775,0,GNSS,42.337228333333336,71.0869505,24.5,0.66,671924.3118938312,4689328.6691535255,220935.0,42,T,4
1676930976.197849,0,79776,0,GNSS,42.337228333333336,71.0869505,24.5,0.7,671924.3118938312,4689328.6691535255,220936.0,42,T,4
1676930977.165136,0,79777,0,GNSS,42.337228333333336,71.0869505,24.5,0.66,671924.3118938312,4689328.6691535255,220937.0,42,T,4
1676930978.200957,0,79778,0,GNSS,42.337228333333336,71.0869505,24.5,0.66,671924.3118938312,4689328.6691535255,220938.0,42,T,4
1676930979.1684637,0,79779,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220939.0,42,T,4
1676930980.1765258,0,79780,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220940.0,42,T,4
1676930981.1996572,0,79781,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220941.0,42,T,4
1676930982.1837797,0,79782,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220942.0,42,T,4
1676930983.1899848,0,79783,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220943.0,42,T,4
1676930984.1914363,0,79784,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220944.0,42,T,4
1676930985.1828277,0,79785,0,GNSS,42.3372285,71.0869505,24.5,0.6,671924.3114396249,4689328.687660585,220945.0,42,T,4
1676930986.2129273,0,79786,0,GNSS,42.3372285,71.0869505,24.5,0.6,671924.3114396249,4689328.687660585,220946.0,42,T,4
1676930987.1985712,0,79787,0,GNSS,42.3372285,71.08695033333333,24.5,0.6,671924.2977089453,4689328.687323603,220947.0,42,T,4
1676930988.1887827,0,79788,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.61,671924.2981631518,4689328.668816542,220948.0,42,T,4
1676930989.3399014,0,79789,0,GNSS,42.3372285,71.0869505,24.5,0.64,671924.3114396249,4689328.687660585,220949.0,42,T,4
1676930990.2103155,0,79790,0,GNSS,42.3372285,71.0869505,24.5,0.64,671924.3114396249,4689328.687660585,220950.0,42,T,4
1676930991.2762473,0,79791,0,GNSS,42.3372285,71.08695033333333,24.5,0.64,671924.2977089453,4689328.687323603,220951.0,42,T,4
1676930992.2006738,0,79792,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,220952.0,42,T,4
1676930993.1899676,0,79793,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,220953.0,42,T,4
1676930994.1724298,0,79794,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,220954.0,42,T,4
1676930995.1998355,0,79795,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,220955.0,42,T,4
1676930996.1794355,0,79796,0,GNSS,42.337228333333336,71.0869505,24.5,0.64,671924.3118938312,4689328.6691535255,220956.0,42,T,4
1676930997.2089224,0,79797,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220957.0,42,T,4
1676930998.2070892,0,79798,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220958.0,42,T,4
1676930999.205041,0,79799,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220959.0,42,T,4
1676931000.2189116,0,79800,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,221000.0,42,T,4
1676931001.1947482,0,79801,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,221001.0,42,T,4
1676931002.1914961,0,79802,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221002.0,42,T,4
1676931003.1816943,0,79803,0,GNSS,42.33722816666667,71.0869505,24.5,0.61,671924.3123480377,4689328.650646463,221003.0,42,T,4
1676931004.1911862,0,79804,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.61,671924.3256245108,4689328.669490508,221004.0,42,T,4
1676931005.1735172,0,79805,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,221005.0,42,T,4
1676931006.2138274,0,79806,0,GNSS,42.33722816666667,71.0869505,24.5,0.61,671924.3123480377,4689328.650646463,221006.0,42,T,4
